fips,st,county,name,pop,lat,lon,metro,income_family,price_m2,median_price,sales,fmr_0,fmr_1,fmr_2,fmr_3,fmr_4
48257,TX,Kaufman County,"Kaufman County, TX",149775,32.6001,-96.2903,1,117300,1677.5,305318,3405,1531,1606,1884,2361,3033
48259,TX,Kendall County,"Kendall County, TX",45375,29.9466,-98.7164,1,144700,2465.0,600361,790,1285,1408,1728,2282,2291
48263,TX,Kent County,"Kent County, TX",704,33.1811,-100.7776,1,99400,1719.0,293833,3,766,786,976,1273,1459
48265,TX,Kerr County,"Kerr County, TX",52810,30.0973,-99.484,1,91600,2199.7,355042,490,859,925,1095,1488,1692
48267,TX,Kimble County,"Kimble County, TX",4315,30.5006,-99.7487,1,99900,3525.7,509571,7,707,711,933,1185,1395
48271,TX,Kinney County,"Kinney County, TX",3674,29.3545,-100.4158,1,77000,1584.9,184696,23,766,786,976,1273,1459
48273,TX,Kleberg County,"Kleberg County, TX",30860,27.3972,-97.9119,1,75500,1349.4,193376,172,888,899,1179,1420,1763
48275,TX,Knox County,"Knox County, TX",3335,33.6156,-99.7406,1,67600,766.4,122973,31,732,752,933,1217,1395
48283,TX,La Salle County,"La Salle County, TX",6965,28.3444,-99.0997,1,64600,1104.1,189167,6,735,755,937,1313,1401
48277,TX,Lamar County,"Lamar County, TX",50150,33.6886,-95.5674,1,81100,1292.3,211654,382,732,756,933,1254,1416
48279,TX,Lamb County,"Lamb County, TX",13025,34.069,-102.3517,1,77200,949.6,169237,56,707,711,933,1260,1550
48281,TX,Lampasas County,"Lampasas County, TX",21830,31.215,-98.2328,1,102300,1786.6,314773,287,781,787,1032,1360,1733
48285,TX,Lavaca County,"Lavaca County, TX",20380,29.3725,-96.9237,1,93700,1422.0,227032,80,798,839,1017,1225,1585
48287,TX,Lee County,"Lee County, TX",17545,30.274,-96.9132,1,81700,1942.6,310779,61,883,907,1126,1381,1493
48289,TX,Leon County,"Leon County, TX",15930,31.3001,-95.9992,1,81400,1556.7,248160,88,646,711,933,1232,1237
48291,TX,Liberty County,"Liberty County, TX",93525,30.1631,-94.8551,1,101100,1587.2,279134,1086,1226,1279,1529,2038,2568
48293,TX,Limestone County,"Limestone County, TX",22220,31.5485,-96.5758,1,72000,1236.2,174143,129,707,711,933,1124,1445
48295,TX,Lipscomb County,"Lipscomb County, TX",3040,36.2778,-100.274,1,91800,991.6,185112,8,732,752,933,1124,1395
48297,TX,Live Oak County,"Live Oak County, TX",11375,28.3356,-98.1296,1,76800,1481.3,205740,66,707,711,933,1287,1395
48299,TX,Llano County,"Llano County, TX",21635,30.7102,-98.683,1,87800,3158.3,569501,512,811,816,1071,1400,1738
48303,TX,Lubbock County,"Lubbock County, TX",311510,33.6101,-101.8204,1,80000,1527.6,247824,5087,832,1007,1192,1658,1947
48305,TX,Lynn County,"Lynn County, TX",5620,33.1769,-101.8162,1,81500,1615.0,336733,51,652,742,933,1268,1567
48313,TX,Madison County,"Madison County, TX",13555,30.9746,-95.9235,1,84000,1619.3,285126,31,707,711,933,1296,1395
48315,TX,Marion County,"Marion County, TX",9670,32.7872,-94.3945,1,65400,1413.5,195765,69,726,730,933,1212,1395
48317,TX,Martin County,"Martin County, TX",5230,32.3054,-101.9512,1,96300,855.9,302000,1,1579,1589,1868,2352,3024
48319,TX,Mason County,"Mason County, TX",3960,30.7198,-99.226,1,103100,1998.4,290074,66,732,752,933,1217,1395
48321,TX,Matagorda County,"Matagorda County, TX",36250,28.8887,-96.008,1,76600,1509.6,242637,341,863,867,1100,1372,1812
48323,TX,Maverick County,"Maverick County, TX",57805,28.7933,-100.3131,1,66300,1977.0,274979,237,732,797,933,1227,1282
48307,TX,McCulloch County,"McCulloch County, TX",7640,31.1914,-99.3473,1,81400,1180.8,147972,67,765,805,975,1175,1458
48309,TX,McLennan County,"McLennan County, TX",261090,31.5506,-97.2019,1,89600,1822.9,285521,2678,944,1106,1377,1776,1826
48311,TX,McMullen County,"McMullen County, TX",724,28.3527,-98.5678,1,78700,2800.4,659000,1,766,786,976,1273,1459
48325,TX,Medina County,"Medina County, TX",51430,29.3455,-99.1266,1,97200,1861.2,360298,874,885,908,1191,1573,1579
48327,TX,Menard County,"Menard County, TX",1965,30.8989,-99.8206,1,87500,2292.0,254658,6,732,752,933,1307,1395
48329,TX,Midland County,"Midland County, TX",169395,31.8692,-102.0316,1,118000,1503.7,226108,17,1582,1591,1867,2398,2963
48331,TX,Milam County,"Milam County, TX",25080,30.795,-96.9713,1,82600,1633.6,241111,153,732,750,933,1135,1517
48333,TX,Mills County,"Mills County, TX",4500,31.5077,-98.5606,1,84400,1510.3,263877,28,732,752,933,1307,1395
48335,TX,Mitchell County,"Mitchell County, TX",8945,32.3067,-100.921,1,104700,845.3,128129,7,750,838,956,1247,1430
48337,TX,Montague County,"Montague County, TX",20195,33.674,-97.7224,1,85500,1541.5,221079,183,830,835,1096,1433,1639
48339,TX,Montgomery County,"Montgomery County, TX",629990,30.3404,-95.4963,1,101100,1755.9,331542,14747,1226,1279,1529,2038,2568
48341,TX,Moore County,"Moore County, TX",21285,35.8376,-101.8933,1,71800,1444.3,204926,187,763,768,1008,1215,1507
48343,TX,Morris County,"Morris County, TX",11995,33.1201,-94.7336,1,69100,1122.4,181463,97,707,711,933,1226,1509
48345,TX,Motley County,"Motley County, TX",1225,34.0739,-100.7798,1,79700,541.5,97250,4,732,752,933,1124,1395
48347,TX,Nacogdoches County,"Nacogdoches County, TX",64770,31.6517,-94.6093,1,79800,1590.6,270508,230,799,859,1009,1237,1694
48349,TX,Navarro County,"Navarro County, TX",52835,32.0488,-96.4702,1,81200,1675.7,252249,409,709,805,966,1354,1550
48351,TX,Newton County,"Newton County, TX",12335,30.8517,-93.7235,1,65600,1320.0,170410,20,732,752,933,1286,1395
48353,TX,Nolan County,"Nolan County, TX",14655,32.3031,-100.4062,1,64300,1215.0,183987,106,732,780,933,1307,1567
48357,TX,Ochiltree County,"Ochiltree County, TX",9925,36.2787,-100.8157,1,89300,1025.4,178124,79,774,795,987,1244,1476
48359,TX,Oldham County,"Oldham County, TX",2170,35.4057,-102.6049,1,89700,1167.5,178000,10,781,915,1113,1387,1776
48361,TX,Orange County,"Orange County, TX",84760,30.1203,-93.9086,1,84400,1356.5,225172,860,915,920,1113,1460,1676
48363,TX,Palo Pinto County,"Palo Pinto County, TX",28570,32.749,-98.2992,1,81800,2021.3,318875,364,762,767,1006,1259,1689
48365,TX,Panola County,"Panola County, TX",22540,32.1574,-94.3033,1,89700,1574.6,252440,126,707,711,933,1192,1376
48367,TX,Parker County,"Parker County, TX",151190,32.778,-97.8051,1,106700,2229.2,467563,2940,1371,1461,1705,2256,2752
48369,TX,Parmer County,"Parmer County, TX",9810,34.5301,-102.7888,1,87200,1204.4,194908,12,722,727,954,1149,1590
48371,TX,Pecos County,"Pecos County, TX",15115,30.8149,-102.7315,1,84000,1073.3,141000,1,732,843,933,1307,1395
48373,TX,Polk County,"Polk County, TX",50535,30.8126,-94.8541,1,73500,1655.5,229546,403,771,790,983,1187,1470
48375,TX,Potter County,"Potter County, TX",117905,35.4013,-101.8941,1,99500,1442.8,204440,1015,813,952,1158,1592,1848
48377,TX,Presidio County,"Presidio County, TX",6808,30.018,-104.2262,1,79400,1457.2,337500,2,766,786,976,1273,1459
48379,TX,Rains County,"Rains County, TX",12255,32.8753,-95.7971,1,83600,2212.7,335222,133,732,843,933,1307,1466
48381,TX,Randall County,"Randall County, TX",141490,34.9654,-101.8969,1,99500,1708.6,280709,2287,813,952,1158,1592,1848
48383,TX,Reagan County,"Reagan County, TX",3310,31.3653,-101.5231,1,87600,1196.6,155000,3,766,786,976,1273,1459
48385,TX,Real County,"Real County, TX",2830,29.8053,-99.8406,1,69300,2245.9,393496,23,792,911,1009,1316,1509
48387,TX,Red River County,"Red River County, TX",11625,33.6261,-95.0742,1,63200,1152.4,158692,49,640,837,933,1243,1567
48389,TX,Reeves County,"Reeves County, TX",14020,31.2942,-103.7434,1,59800,1542.3,290000,1,774,891,987,1241,1476
48391,TX,Refugio County,"Refugio County, TX",6720,28.3975,-97.1617,1,72700,1338.8,169521,52,707,711,933,1299,1395
48393,TX,Roberts County,"Roberts County, TX",765,35.8384,-100.8131,1,81500,1255.4,258500,5,766,786,976,1273,1459
48395,TX,Robertson County,"Robertson County, TX",16910,31.0336,-96.5103,1,88500,1710.5,265847,112,1034,1089,1206,1690,1863
48397,TX,Rockwall County,"Rockwall County, TX",110630,32.898,-96.4077,1,117300,1943.4,433882,2300,1531,1606,1884,2361,3033
48399,TX,Runnels County,"Runnels County, TX",9860,31.8301,-99.9762,1,76300,1064.1,165625,59,781,786,1031,1242,1542
48401,TX,Rusk County,"Rusk County, TX",52755,32.1074,-94.7935,1,89700,1511.9,244261,345,832,840,1102,1396,1489
48403,TX,Sabine County,"Sabine County, TX",9980,31.344,-93.855,1,74500,1863.6,250997,25,707,711,933,1128,1395
48405,TX,San Augustine County,"San Augustine County, TX",7920,31.3954,-94.1701,1,54000,2204.2,332143,11,766,786,976,1273,1459
48407,TX,San Jacinto County,"San Jacinto County, TX",27665,30.5471,-95.1898,1,79500,1867.2,286081,232,732,843,933,1232,1237
48411,TX,San Saba County,"San Saba County, TX",5780,31.1623,-98.8248,1,70300,1678.1,233283,21,713,718,942,1214,1409
48413,TX,Schleicher County,"Schleicher County, TX",2475,30.8976,-100.5385,1,95000,564.6,118567,3,732,752,933,1217,1395
48415,TX,Scurry County,"Scurry County, TX",16885,32.7457,-100.9165,1,88600,1267.2,195382,9,756,871,964,1351,1619
48417,TX,Shackelford County,"Shackelford County, TX",3135,32.736,-99.354,1,96100,1130.9,164587,23,732,752,933,1217,1395
48419,TX,Shelby County,"Shelby County, TX",24155,31.8047,-94.1472,1,62700,1435.2,255789,37,732,843,933,1307,1381
48421,TX,Sherman County,"Sherman County, TX",2415,36.2777,-101.8934,1,87600,1160.4,184856,18,732,752,933,1217,1395
48423,TX,Smith County,"Smith County, TX",234665,32.3531,-95.2445,1,93000,1880.7,328018,2732,995,1084,1333,1776,2011
48425,TX,Somervell County,"Somervell County, TX",9335,32.2238,-97.778,1,104600,2211.5,403179,102,732,752,933,1307,1395
48427,TX,Starr County,"Starr County, TX",65715,26.5652,-98.7702,1,50900,1468.6,222214,110,707,711,933,1307,1470
48429,TX,Stephens County,"Stephens County, TX",9260,32.736,-98.8362,1,74400,1352.0,182209,58,766,786,976,1273,1459
48433,TX,Stonewall County,"Stonewall County, TX",1330,33.1792,-100.2534,1,94600,928.6,138817,10,766,786,976,1273,1459
48435,TX,Sutton County,"Sutton County, TX",3345,30.4979,-100.5382,1,72700,1078.2,159018,11,707,711,933,1164,1395
48437,TX,Swisher County,"Swisher County, TX",6990,34.5303,-101.7351,1,65100,835.9,139818,44,720,724,933,1307,1395
48439,TX,Tarrant County,"Tarrant County, TX",2113855,32.7701,-97.2919,1,106700,1960.7,347446,21713,1371,1461,1705,2256,2752
48441,TX,Taylor County,"Taylor County, TX",143030,32.3013,-99.8903,1,87300,1723.1,253653,2395,944,950,1207,1571,1899
48445,TX,Terry County,"Terry County, TX",11815,33.1738,-102.3352,1,61400,1005.9,168242,49,732,752,933,1307,1395
48447,TX,Throckmorton County,"Throckmorton County, TX",1440,33.1777,-99.2124,1,77600,516.7,78625,4,732,752,933,1124,1395
48449,TX,Titus County,"Titus County, TX",31300,33.2417,-94.9673,1,76700,1538.7,268855,151,707,711,933,1204,1237
48451,TX,Tom Green County,"Tom Green County, TX",119275,31.3904,-100.4225,1,81800,1760.0,268512,1503,863,998,1258,1691,2078
48453,TX,Travis County,"Travis County, TX",1289055,30.26,-97.7083,1,133800,2821.1,506410,13937,1549,1650,1949,2484,2882
48455,TX,Trinity County,"Trinity County, TX",13735,31.079,-95.1308,1,76000,1304.8,199949,117,744,776,948,1142,1592
48457,TX,Tyler County,"Tyler County, TX",19960,30.7682,-94.3848,1,76900,1329.7,195557,123,717,721,934,1125,1397
48459,TX,Upshur County,"Upshur County, TX",41260,32.7394,-94.9419,1,85200,1493.6,230881,291,989,995,1193,1621,1709
48461,TX,Upton County,"Upton County, TX",3285,31.3673,-102.0431,1,82800,1312.3,190600,5,732,843,933,1217,1395
48463,TX,Uvalde County,"Uvalde County, TX",24835,29.3569,-99.7624,1,70000,1588.9,245232,113,818,823,1080,1408,1610
48465,TX,Val Verde County,"Val Verde County, TX",47695,29.9432,-101.097,1,75000,1657.8,255148,316,761,766,980,1294,1299
48467,TX,Van Zandt County,"Van Zandt County, TX",60055,32.5701,-95.8339,1,88300,1785.8,281584,491,760,780,1023,1419,1424
48469,TX,Victoria County,"Victoria County, TX",91210,28.7998,-96.9665,1,86800,1574.0,249627,736,1092,1099,1392,1678,1846
48471,TX,Walker County,"Walker County, TX",77180,30.7133,-95.5447,1,76500,1688.5,279923,498,766,981,1117,1384,1876
48473,TX,Waller County,"Waller County, TX",57465,29.9293,-95.9982,1,101100,1712.9,321113,1962,1226,1279,1529,2038,2568
48477,TX,Washington County,"Washington County, TX",35805,30.2182,-96.3957,1,100100,1908.9,306141,324,905,910,1177,1540,1560
48479,TX,Webb County,"Webb County, TX",267280,27.6952,-99.1733,1,70300,1715.2,255229,958,953,959,1173,1493,1556
48481,TX,Wharton County,"Wharton County, TX",41615,29.2743,-96.1833,1,87500,1365.6,196513,245,761,766,982,1376,1524
48483,TX,Wheeler County,"Wheeler County, TX",4980,35.401,-100.2699,1,78300,690.1,121396,27,735,755,937,1129,1401
48485,TX,Wichita County,"Wichita County, TX",129585,33.9885,-98.7034,1,89900,1388.5,204388,1601,823,896,1102,1506,1709
48487,TX,Wilbarger County,"Wilbarger County, TX",12795,34.049,-99.2719,1,81400,891.7,139667,48,707,711,933,1124,1421
48489,TX,Willacy County,"Willacy County, TX",20310,26.4604,-97.6846,1,58200,1602.8,236454,46,707,711,933,1232,1237
48491,TX,Williamson County,"Williamson County, TX",617395,30.6777,-97.6371,1,133800,2114.5,411050,10375,1549,1650,1949,2484,2882
48493,TX,Wilson County,"Wilson County, TX",50380,29.1695,-98.1096,1,98300,2076.9,375293,633,1116,1231,1501,1907,2243
48497,TX,Wise County,"Wise County, TX",70060,33.215,-97.6544,1,110600,2022.4,367178,1206,974,1006,1196,1676,1910
48499,TX,Wood County,"Wood County, TX",45340,32.7872,-95.3829,1,86600,1758.8,281300,597,688,765,1003,1209,1500
48501,TX,Yoakum County,"Yoakum County, TX",7630,33.1734,-102.8272,1,98400,1398.3,247456,34,862,993,1099,1324,1643
48503,TX,Young County,"Young County, TX",17905,33.1758,-98.6877,1,93000,1262.9,196929,126,732,752,933,1301,1361
48505,TX,Zapata County,"Zapata County, TX",13895,27.0365,-99.163,1,43900,1200.2,170225,28,707,711,933,1124,1395
48507,TX,Zavala County,"Zavala County, TX",9700,28.8664,-99.7607,1,41800,926.5,139917,12,732,752,933,1307,1395
49001,UT,Beaver County,"Beaver County, UT",7100,38.3619,-113.2312,1,103400,2386.9,358019,75,692,821,972,1245,1381
49003,UT,Box Elder County,"Box Elder County, UT",58290,41.5,-113.0856,1,98200,2194.3,426656,700,694,870,1012,1418,1699
49005,UT,Cache County,"Cache County, UT",134430,41.7311,-111.7362,1,103400,2180.5,456427,1330,914,920,1169,1638,1963
49007,UT,Carbon County,"Carbon County, UT",20340,39.6408,-110.585,1,78900,1537.4,272776,251,640,767,933,1161,1526
49009,UT,Daggett County,"Daggett County, UT",640,40.9112,-109.5446,1,97600,2946.3,442314,11,689,817,968,1310,1626
49011,UT,Davis County,"Davis County, UT",363030,41.0016,-112.1419,1,123100,2463.5,532425,3525,1158,1237,1532,2055,2488
49013,UT,Duchesne County,"Duchesne County, UT",19780,40.2926,-110.4305,1,89600,2167.1,338389,160,671,795,942,1273,1326
49015,UT,Emery County,"Emery County, UT",9900,38.9846,-110.689,1,95400,1721.8,291120,64,664,843,933,1295,1567
49017,UT,Garfield County,"Garfield County, UT",5120,37.8452,-111.4374,1,83700,2695.9,457572,39,664,843,933,1124,1567
49019,UT,Grand County,"Grand County, UT",9680,38.9812,-109.526,1,90600,4175.3,536380,113,1003,1074,1409,1907,1932
49021,UT,Iron County,"Iron County, UT",58070,37.8387,-113.2696,1,88800,2360.6,413767,1166,782,895,1098,1539,1844
49023,UT,Juab County,"Juab County, UT",11945,39.7278,-112.7807,1,118700,1995.7,454667,162,1164,1171,1355,1899,2275
49025,UT,Kane County,"Kane County, UT",7815,37.2687,-111.8895,1,111600,3172.8,489469,114,997,1068,1401,1688,1857
49027,UT,Millard County,"Millard County, UT",13025,39.0637,-113.0966,1,84400,1673.1,332325,83,664,759,933,1307,1326
49029,UT,Morgan County,"Morgan County, UT",12365,41.0912,-111.6315,1,123100,2562.1,799081,137,1158,1237,1532,2055,2488
49031,UT,Piute County,"Piute County, UT",1765,38.3292,-112.1279,1,57400,1944.1,313941,16,664,788,933,1307,1567
49033,UT,Rich County,"Rich County, UT",2545,41.6228,-111.227,1,92600,2799.2,624994,105,664,788,933,1307,1567
49035,UT,Salt Lake County,"Salt Lake County, UT",1180645,40.6385,-111.9663,1,122700,2781.5,559017,11816,1243,1453,1748,2348,2670
49037,UT,San Juan County,"San Juan County, UT",14525,37.5334,-109.8068,1,68300,2654.4,463050,44,737,790,1036,1248,1485
49039,UT,Sanpete County,"Sanpete County, UT",28815,39.3346,-111.5307,1,79100,1837.2,394975,242,711,761,999,1215,1325
49041,UT,Sevier County,"Sevier County, UT",21665,38.7674,-111.816,1,88800,1759.6,341856,243,640,817,933,1213,1393
49043,UT,Summit County,"Summit County, UT",42525,40.8609,-111.2394,1,168600,7674.6,1530450,1363,1446,1472,1808,2391,2487
49045,UT,Tooele County,"Tooele County, UT",74030,40.4525,-113.1289,1,110300,1931.9,461687,1230,861,917,1203,1649,2020
49047,UT,Uintah County,"Uintah County, UT",35950,40.1265,-109.5091,1,93400,2000.6,354390,346,664,752,933,1302,1567
49049,UT,Utah County,"Utah County, UT",666020,40.2097,-111.7722,1,118700,2305.6,522054,8880,1164,1171,1355,1899,2275
49051,UT,Wasatch County,"Wasatch County, UT",35010,40.3504,-111.1037,1,136400,4706.5,1196923,1128,1037,1316,1457,2042,2447
49053,UT,Washington County,"Washington County, UT",183295,37.2649,-113.4986,1,100700,2900.0,543233,2391,1146,1166,1485,1976,2494
49055,UT,Wayne County,"Wayne County, UT",2530,38.326,-110.8916,1,81000,3855.3,566429,14,664,788,933,1124,1567
49057,UT,Weber County,"Weber County, UT",262960,41.2753,-111.9209,1,123100,2402.6,446141,3415,1158,1237,1532,2055,2488
51001,VA,Accomack County,"Accomack County, VA",33365,37.8927,-75.5655,1,78600,2103.1,304371,431,690,776,940,1257,1521
51003,VA,Albemarle County,"Albemarle County, VA",112515,38.1027,-78.6387,1,125800,2810.3,547376,2045,1404,1487,1729,2155,2621
51510,VA,Alexandria city,"Alexandria, VA",157595,38.8217,-77.0867,1,163900,4857.7,690103,2093,2012,2056,2314,2893,3413
51005,VA,Alleghany County,"Alleghany County, VA",15160,37.738,-80.1195,1,75000,1082.0,154872,223,736,738,851,1192,1281
51007,VA,Amelia County,"Amelia County, VA",13310,37.3525,-77.9957,1,113500,2379.6,367786,161,1488,1545,1711,2166,2677
51009,VA,Amherst County,"Amherst County, VA",31425,37.6432,-79.1891,1,97800,1864.4,284732,317,1043,1062,1200,1647,1785
51011,VA,Appomattox County,"Appomattox County, VA",16255,37.3716,-78.814,1,97800,2037.8,293445,215,1043,1062,1200,1647,1785
51013,VA,Arlington County,"Arlington County, VA",235845,38.8765,-77.099,1,163900,5164.4,779670,2367,2012,2056,2314,2893,3413
51015,VA,Augusta County,"Augusta County, VA",77435,38.1855,-79.2647,1,94400,2162.7,339990,1666,1107,1114,1282,1796,2092
51017,VA,Bath County,"Bath County, VA",4175,38.0583,-79.7406,1,87100,1687.1,266524,49,698,702,867,1128,1355
51019,VA,Bedford County,"Bedford County, VA",79760,37.1846,-79.5161,1,97800,2007.6,397830,1185,1043,1062,1200,1647,1785
51021,VA,Bland County,"Bland County, VA",6240,37.1551,-81.1005,1,72800,1708.1,237189,28,685,689,851,1192,1330
51023,VA,Botetourt County,"Botetourt County, VA",33735,37.5751,-79.8125,1,90600,1786.6,375302,378,892,948,1141,1597,1885
51520,VA,Bristol city,"Bristol, VA",17035,36.6159,-82.1584,1,79000,1459.8,217246,254,738,824,1043,1343,1538
51025,VA,Brunswick County,"Brunswick County, VA",15965,36.7686,-77.8454,1,66700,1872.6,296452,88,685,689,851,1192,1340
51027,VA,Buchanan County,"Buchanan County, VA",20245,37.2724,-82.0634,1,53100,880.5,143188,44,670,674,851,1130,1429
51029,VA,Buckingham County,"Buckingham County, VA",16870,37.5655,-78.5228,1,84400,2079.1,278566,136,809,834,935,1180,1342
51530,VA,Buena Vista city,"Buena Vista, VA",6640,37.7338,-79.3561,1,85200,1603.2,209101,68,777,812,899,1260,1510
51031,VA,Campbell County,"Campbell County, VA",55520,37.2323,-79.0734,1,97800,1857.4,284520,701,1043,1062,1200,1647,1785
51033,VA,Caroline County,"Caroline County, VA",31180,38.0357,-77.3461,1,108200,2389.6,366028,492,901,906,1119,1568,1859
51035,VA,Carroll County,"Carroll County, VA",29125,36.722,-80.7331,1,72900,1844.5,248187,286,701,706,851,1192,1402
